time[s](1)          x[mm](2)            T[K](3)             P[Pa](4)            CH4_ToE(5)          CH4_FiE(6)          CH4_KnE(7)          CH4_Fi(8)           CH4_Kn(9)           CH3_ToE(10)         CH3_FiE(11)         CH3_KnE(12)         CH3_Fi(13)          CH3_Kn(14)          H2_ToE(15)          H2_FiE(16)          H2_KnE(17)          H2_Fi(18)           H2_Kn(19)           H_ToE(20)           H_FiE(21)           H_KnE(22)           H_Fi(23)            H_Kn(24)            C2H3_ToE(25)        C2H3_FiE(26)        C2H3_KnE(27)        C2H3_Fi(28)         C2H3_Kn(29)         C2H2_ToE(30)        C2H2_FiE(31)        C2H2_KnE(32)        C2H2_Fi(33)         C2H2_Kn(34)         C2H4_ToE(35)        C2H4_FiE(36)        C2H4_KnE(37)        C2H4_Fi(38)         C2H4_Kn(39)         C2H5_ToE(40)        C2H5_FiE(41)        C2H5_KnE(42)        C2H5_Fi(43)         C2H5_Kn(44)         C2H6_ToE(45)        C2H6_FiE(46)        C2H6_KnE(47)        C2H6_Fi(48)         C2H6_Kn(49)         C4H4_ToE(50)        C4H4_FiE(51)        C4H4_KnE(52)        C4H4_Fi(53)         C4H4_Kn(54)         C3H4_ToE(55)        C3H4_FiE(56)        C3H4_KnE(57)        C3H4_Fi(58)         C3H4_Kn(59)         C4H3_ToE(60)        C4H3_FiE(61)        C4H3_KnE(62)        C4H3_Fi(63)         C4H3_Kn(64)         C2H_ToE(65)         C2H_FiE(66)         C2H_KnE(67)         C2H_Fi(68)          C2H_Kn(69)          C6H6_ToE(70)        C6H6_FiE(71)        C6H6_KnE(72)        C6H6_Fi(73)         C6H6_Kn(74)         C3H3_ToE(75)        C3H3_FiE(76)        C3H3_KnE(77)        C3H3_Fi(78)         C3H3_Kn(79)         AR_ToE(80)          AR_FiE(81)          AR_KnE(82)          AR_Fi(83)           AR_Kn(84)           N2_ToE(85)          N2_FiE(86)          N2_KnE(87)          N2_Fi(88)           N2_Kn(89)           
432000              11.0526316          1368                30000               0.000707571547      0.000820696209      0.00513328639       0.00125511511       0.0123413891        0.00062136179       0.000703838427      0.00530257195       0.00107640103       0.0127483835        0.0018294729        0.00209402751       0.0144808153        0.00320245852       0.0348146124        0.00292249181       0.00340897666       0.0204789654        0.00521344933       0.049235297         0.00048549425       0.000553458831      0.00395354572       0.000846421041      0.00950506989       0.000489416406      0.000557081162      0.00402934521       0.00085196078       0.00968730616       0.000483766068      0.000552636731      0.00388186914       0.000845163779      0.00933274586       0.000450230392      0.00051049318       0.00381395476       0.000780712393      0.00916946689       0.000446759692      0.000507192889      0.00374948459       0.000775665161      0.00901446842       0.000326549568      0.000368820814      0.00284917732       0.000564048634      0.00684995987       0.000382935636      0.000434112325      0.00324829687       0.000663900882      0.00780951859       0.000327588885      0.00036968009       0.002877159         0.00056536275       0.00691723312       0.000494166999      0.000561709589      0.00410967864       0.000859039172      0.00988044289       0.000293746696      0.000336198361      0.00232634354       0.000514158147      0.00559296882       0.000384756843      0.00043571318       0.00328994659       0.000666349118      0.00790965235       0.000549996158      0.000661905051      0.0032530501        0.00101227107       0.00782094624       0.000567896844      0.000665132856      0.00388463949       0.00101720745       0.00933940631       
432000              12.1578947          1368                30000               0.000706656391      0.000819464841      0.00513330399       0.00125323088       0.0123414188        0.000621330174      0.000703797541      0.00530259014       0.00107633759       0.0127484142        0.00182923694       0.00209371735       0.014480865         0.00320198147       0.0348146963        0.0029223918        0.00340883863       0.0204790357        0.00521323382       0.0492354157        0.000485474416      0.00055343279       0.00395355928       0.000846380497      0.0095050928        0.000489419873      0.000557085389      0.00402935903       0.000851966521      0.00968732951       0.000483780592      0.000552655414      0.00388188245       0.000845191635      0.00933276836       0.000450212554      0.000510470013      0.00381396784       0.000780676301      0.00916948899       0.000446744536      0.00050717312       0.00374949745       0.000775634269      0.00901449015       0.000326540169      0.000368808661      0.00284918709       0.000564029569      0.00684997639       0.000382922449      0.000434095179      0.00324830801       0.000663874097      0.00780953742       0.000327579264      0.000369667674      0.00287716887       0.000565343282      0.00691724979       0.000494146052      0.000561682262      0.00410969274       0.00085899665       0.00988046671       0.000293741211      0.00033619101       0.00232635152       0.000514146469      0.0055929823        0.000384743488      0.000435695856      0.00328995787       0.000666322057      0.00790967142       0.000549979287      0.000661880154      0.00325306126       0.00101223213       0.0078209651        0.000567874308      0.000665101551      0.00388465282       0.00101715871       0.00933942883       
432000              13.2631579          1368                30000               0.000705474793      0.00081787582       0.00513332298       0.0012507996        0.0123414509        0.000621295979      0.000703753321      0.00530260975       0.00107626897       0.0127484474        0.00182897961       0.00209337912       0.0144809186        0.00320146126       0.0348147869        0.00292228351       0.00340868919       0.0204791114        0.0052130005        0.0492355437        0.000485453084      0.000553404781      0.00395357391       0.000846336888      0.00950511752       0.000489423694      0.000557090056      0.00402937393       0.000851972879      0.0096873547        0.000483797385      0.000552677039      0.00388189681       0.000845223932      0.00933279263       0.000450193388      0.00051044512       0.00381398195       0.000780637518      0.00916951284       0.000446728578      0.000507152299      0.00374951132       0.000775601717      0.00901451359       0.000326530171      0.000368795731      0.00284919763       0.000564009278      0.0068499942        0.00038290834       0.000434076832      0.00324832003       0.000663845431      0.00780955772       0.000327569029      0.000369654465      0.00287717951       0.000565322563      0.00691726778       0.000494123502      0.000561652843      0.00410970794       0.000858950872      0.00988049241       0.000293735465      0.000336183304      0.00232636012       0.000514134212      0.00559299685       0.000384729199      0.000435677318      0.00328997004       0.000666293097      0.00790969199       0.000549961264      0.000661853553      0.00325307329       0.00101219053       0.00782098544       0.000567850068      0.000665067879      0.00388466718       0.00101710628       0.00933945312       
432000              14.3684211          1368                30000               0.000703928399      0.000815797622      0.00513334321       0.00124762013       0.0123414851        0.00062125939       0.000703706008      0.00530263065       0.00107619557       0.0127484827        0.00182870161       0.00209301375       0.0144809756        0.00320089937       0.0348148833        0.00292216749       0.0034085291        0.0204791921        0.0052127506        0.0492356802        0.000485430406      0.000553375006      0.00395358949       0.000846290526      0.00950514386       0.000489427887      0.000557095184      0.00402938981       0.00085197989       0.00968738155       0.000483816677      0.000552701904      0.00388191211       0.000845261136      0.00933281849       0.000450173039      0.00051041869       0.00381399698       0.000780596336      0.00916953825       0.000446712051      0.000507130728      0.00374952609       0.000775567972      0.00901453857       0.000326519681      0.000368782161      0.00284920886       0.000563987976      0.00685001318       0.000382893433      0.000434057447      0.00324833283       0.000663815137      0.00780957936       0.00032755829       0.000369640602      0.00287719085       0.000565300812      0.00691728695       0.000494099504      0.000561621536      0.00410972414       0.000858902155      0.00988051978       0.000293729549      0.000336175362      0.00232636929       0.000514121566      0.00559301234       0.000384714101      0.000435657729      0.00328998301       0.000666262489      0.00790971391       0.000549942261      0.0006618255        0.00325308611       0.00101214664       0.00782100711       0.000567824298      0.000665032081      0.0038846825        0.00101705054       0.009339479         
432000              15.4736842          1368                30000               0.00070186636       0.000813028854      0.0051333645        0.00124338451       0.0123415211        0.000621220615      0.000703655872      0.00530265265       0.00107611779       0.0127485199        0.00182840374       0.00209262231       0.0144810357        0.00320029744       0.0348149848        0.00292204439       0.00340835926       0.0204792771        0.0052124855        0.0492358237        0.000485406557      0.000553343692      0.00395360588       0.000846241769      0.00950517158       0.000489432471      0.000557100804      0.00402940652       0.000851987611      0.00968740979       0.000483838711      0.000552730333      0.00388192821       0.000845303745      0.0093328457        0.000450151667      0.000510390932      0.0038140128        0.000780553084      0.00916956498       0.000446695224      0.000507108757      0.00374954164       0.000775533575      0.00901456486       0.000326508821      0.000368768111      0.00284922068       0.000563965909      0.00685003316       0.00038287787       0.000434037206      0.0032483463        0.000663783501      0.00780960214       0.000327547172      0.000369626246      0.00287720278       0.000565278277      0.00691730712       0.000494074234      0.000561588569      0.00410974118       0.000858850857      0.00988054859       0.000293723566      0.000336167324      0.00232637894       0.000514108745      0.00559302865       0.000384698336      0.000435637274      0.00328999665       0.000666230523      0.00790973697       0.000549922468      0.000661796276      0.0032530996        0.00101210091       0.00782102991       0.000567797195      0.000664994433      0.00388469861       0.00101699192       0.00933950623       
432000              16.5789474          1368                30000               0.000699045899      0.000809246085      0.0051333866        0.00123759811       0.0123415584        0.00062117989       0.00070360322       0.00530267547       0.00107603612       0.0127485585        0.00182808691       0.002092206         0.014481098         0.00319965736       0.0348150902        0.00292191492       0.00340818067       0.0204793652        0.00521220683       0.0492359727        0.00048538173       0.000553311096      0.0039536229        0.000846191017      0.00950520034       0.000489437477      0.000557106959      0.00402942387       0.000851996115      0.00968743911       0.000483863745      0.000552762666      0.00388194492       0.000845352291      0.00933287395       0.000450129456      0.000510362086      0.00381402922       0.000780508137      0.00916959273       0.000446678403      0.000507086784      0.00374955778       0.000775499145      0.00901459214       0.000326497728      0.000368753755      0.00284923294       0.000563943353      0.00685005389       0.000382861807      0.000434016315      0.00324836029       0.000663750845      0.00780962577       0.000327535811      0.000369611575      0.00287721517       0.000565255237      0.00691732805       0.000494047889      0.000561554202      0.00410975887       0.000858797384      0.00988057849       0.000293717635      0.000336159347      0.00232638896       0.000514095997      0.00559304558       0.000384682064      0.000435616158      0.00329001081       0.000666197521      0.00790976091       0.000549902102      0.000661766201      0.00325311361       0.00101205383       0.00782105358       0.000567768982      0.000664955244      0.00388471533       0.00101693091       0.00933953449       
432000              17.6842105          1368                30000               0.000695051034      0.000803896678      0.00513340912       0.00122941581       0.0123415965        0.000621137476      0.000703548394      0.00530269874       0.00107595111       0.0127485978        0.00182775213       0.00209176618       0.0144811616        0.00319898126       0.0348151976        0.00292177988       0.00340799446       0.0204794551        0.0052119164        0.0492361246        0.000485356141      0.000553277503      0.00395364025       0.000846138725      0.00950522966       0.000489442943      0.000557113702      0.00402944155       0.000852005503      0.00968746899       0.000483892047      0.000552799256      0.00388196195       0.000845407332      0.00933290273       0.000450106608      0.000510332414      0.00381404595       0.000780461912      0.00916962102       0.000446661936      0.000507065261      0.00374957423       0.000775465388      0.00901461994       0.000326486552      0.00036873929       0.00284924544       0.00056392062       0.00685007502       0.000382845421      0.000433995003      0.00324837454       0.000663717531      0.00780964986       0.000327524361      0.000369596787      0.00287722779       0.000565232007      0.00691734939       0.000494020687      0.000561518722      0.0041097769        0.000858742192      0.00988060897       0.000293711887      0.000336151604      0.00232639916       0.000514083599      0.00559306283       0.000384665457      0.000435594611      0.00329002525       0.000666163844      0.00790978531       0.000549881401      0.000661735631      0.00325312788       0.00101200598       0.00782107771       0.000567739902      0.000664914858      0.00388473237       0.00101686804       0.0093395633        
432000              18.7894737          1368                30000               0.000689106457      0.000795954565      0.00513343142       0.00121726846       0.0123416342        0.000621093655      0.000703491769      0.00530272177       0.00107586335       0.0127486367        0.00182740051       0.00209130434       0.0144812245        0.00319827152       0.0348153039        0.00292164014       0.00340780188       0.020479544         0.00521161627       0.049236275         0.000485330023      0.000553243229      0.00395365742       0.000846085398      0.00950525869       0.000489448912      0.000557121102      0.00402945905       0.000852015904      0.00968749857       0.000483923886      0.000552840466      0.00388197882       0.000845469447      0.00933293123       0.000450083342      0.000510302209      0.00381406252       0.00078041488       0.00916964902       0.000446646212      0.000507044698      0.00374959052       0.000775433107      0.00901464747       0.000326475459      0.000368724933      0.00284925782       0.000563898057      0.00685009593       0.0003828289        0.00043397352       0.00324838865       0.000663683964      0.00780967371       0.000327512988      0.000369582098      0.00287724029       0.000565208936      0.00691737051       0.000493992866      0.000561482447      0.00410979475       0.000858685791      0.00988063914       0.000293706466      0.000336144292      0.00232640927       0.000514071863      0.00559307991       0.000384648707      0.000435572881      0.00329003954       0.000666129897      0.00790980946       0.000549860624      0.000661704957      0.00325314201       0.00101195798       0.00782110159       0.000567710223      0.000664873656      0.00388474925       0.00101680394       0.00933959182       
432000              19.8947368          1368                30000               0.0006795856        0.000783279005      0.00513345217       0.00119788229       0.0123416693        0.000621048719      0.000703433743      0.00530274321       0.00107577353       0.0127486729        0.00182703322       0.00209082209       0.014481283         0.00319753082       0.0348154028        0.00292149655       0.00340760423       0.0204796268        0.00521130879       0.0492364149        0.000485303618      0.000553208604      0.0039536734        0.0008460316        0.0095052857        0.000489455425      0.000557129229      0.00402947534       0.000852027481      0.0096875261        0.000483959514      0.000552886647      0.00388199451       0.000845539226      0.00933295776       0.000450059884      0.000510271778      0.00381407794       0.00078036756       0.00916967508       0.000446631651      0.000507025657      0.00374960568       0.000775403211      0.00901467309       0.00032646462       0.000368710913      0.00284926934       0.000563876053      0.0068501154        0.000382812439      0.000433952134      0.00324840178       0.000663650593      0.0078096959        0.000327501863      0.000369567739      0.00287725192       0.000565186411      0.00691739017       0.00049396467       0.00056144571       0.00410981137       0.000858628751      0.00988066722       0.00029370152       0.000336137618      0.00232641867       0.000514061142      0.0055930958        0.000384632007      0.000435551234      0.00329005284       0.000666096124      0.00790983194       0.000549840035      0.000661674597      0.00325315516       0.00101191054       0.00782112382       0.000567680218      0.000664832041      0.00388476495       0.00101673928       0.00933961836       
432000              21                  1368                30000               0.00066240505       0.000760542892      0.00513346781       0.00116311068       0.0123416957        0.000621002908      0.000703374688      0.00530275936       0.00107568241       0.0127487002        0.00182665129       0.00209032102       0.0144813271        0.00319676212       0.0348154774        0.00292134964       0.00340740264       0.0204796892        0.00521099657       0.0492365203        0.000485277125      0.000553173943      0.00395368545       0.000845977956      0.00950530605       0.000489462469      0.000557138121      0.00402948761       0.000852040436      0.00968754685       0.000483999115      0.000552938093      0.00388200633       0.000845617266      0.00933297774       0.000450036422      0.000510241411      0.00381408956       0.000780320532      0.00916969471       0.000446618672      0.000507008722      0.0037496171        0.000775376727      0.00901469239       0.00032645418       0.000368697451      0.00284927802       0.00056385504       0.00685013007       0.000382796203      0.000433931094      0.00324841167       0.000663617916      0.00780971262       0.00032749113       0.000369553927      0.00287726069       0.000565164862      0.00691740498       0.000493936302      0.000561408829      0.00410982389       0.0008585717        0.00988068838       0.000293697176      0.00033613178       0.00232642576       0.000514051827      0.00559310778       0.000384615519      0.000435529915      0.00329006286       0.00066606302       0.00790984888       0.000549819844      0.000661644948      0.00325316507       0.00101186444       0.00782114056       0.000567650106      0.000664790395      0.00388477678       0.00101667482       0.00933963836       
